,Unnamed: 0,id,campaign_disc_ele,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
7617,7617,538a4169c86e2f360ee2cdc08d087389,,4040,0,0,2012-03-07,2016-03-07,2012-03-07,2012-03-07,2015-03-09,0.0,0.0,693.01,0.0,291.76,0,0.0,16.64,0.146694,0.0,44.31137796,0,0.0,23.76,23.76,1,29.48,4,10.392,0,0,0,0,0,0,0,0,0
7618,7618,bbe168382da658a8f5c40424680b7cf1,,32070,0,902,2011-04-01,2016-04-01,2011-04-01,2011-04-01,2015-04-02,264.93,264.93,2819.02,90.4,1101.56,902,0.0,145.43,0.1169099999999999,0.100572,40.606701,0,90.4,39.4,39.4,1,134.15,5,24.249,0,0,0,0,0,0,0,0,0
7619,7619,2fde2339010c05917f7b810a28d36e82,,2034,0,156,2009-11-06,2016-11-06,,2009-11-06,2015-11-09,,,,,201.39,156,0.0,131.76,0.1152369999999999,0.100123,41.27136420000001,0,15.06,33.36,33.36,1,25.9,6,17.25,0,0,0,0,0,0,0,0,0
7620,7620,ab979fd9d2e4860e41935c8680fbde64,,4776,1630,627,2012-12-21,2016-12-21,,2012-12-21,2015-12-23,,,,,953.07,627,0.0,9.7,0.194988,0.0,44.31137796,1,122.82,-0.99,-0.99,3,306.37,3,10.35,0,0,0,0,0,0,0,0,0
7621,7621,c57b8dc64d2dc758b40b91609930adab,,353383,181012,33417,2005-04-25,2016-04-25,,2005-04-25,2015-04-26,,,,,16639.61,18263,0.0,143.02,0.1122799999999999,0.095943,40.606701,1,1730.99,-4.92,-4.92,2,1151.61,11,115.0,0,0,0,0,1,0,0,0,0
7622,7622,640bdf7fb1c36543947a8ff28e8d8490,,595221,0,30637,2012-03-15,2016-06-16,2012-03-15,2013-07-15,2014-07-16,147.89,147.89,828.86,37.28,188.43,267,0.0,17.36,0.1383049999999999,0.0,44.31137796,0,37.28,24.42,24.42,1,13.93,4,13.2,0,0,0,0,0,1,0,0,0
7623,7623,4134a103e1a66c5ba69ab608d5e54096,,32804,0,2643,2012-02-17,2016-02-17,,2012-02-17,2015-02-18,,,,,2867.46,2643,0.0,361.63,0.102772,0.093731,58.99595196,0,235.67,0.0,0.0,1,329.59,4,16.5,0,0,0,0,0,0,0,0,0
7624,7624,2f483fbd7acf3068fcfbc38768110b56,,3485,0,305,2009-11-13,2016-11-13,2009-11-13,2009-11-13,2015-11-17,148.5,148.5,1591.27,28.99,339.04,305,0.0,145.01,0.1152369999999999,0.100123,41.1052014,0,28.99,27.03,27.03,1,40.48,6,17.320999999999998,0,0,0,0,0,1,0,0,0
7625,7625,009e06998bb9469df8b49c14c72b23ad,,788287,0,59796,2009-08-31,2016-04-29,,2009-08-31,2015-04-30,,,,,7064.33,0,0.0,1.35,0.1634789999999999,0.086225,44.31137796,0,0.0,24.52,24.52,1,421.08,6,13.2,1,0,0,0,0,0,0,0,0
7626,7626,c643520290b1723e0524a96823793f1b,,42516,0,4027,2010-01-29,2016-01-29,2010-01-29,2015-12-16,2015-01-30,510.08,510.08,5470.46,378.96,4150.91,4027,0.0,155.7,0.1128579999999999,0.095969,40.606701,0,378.96,30.0,30.0,1,432.79,6,20.0,0,0,0,0,0,0,0,0,0
7627,7627,6d07c96761151a079c603dd767c398c2,,12387,0,0,2011-05-24,2016-05-24,,2011-05-24,2015-05-29,,,,,1848.02,0,0.0,9.4,0.143166,0.0,44.31137796,0,0.0,18.27,18.27,1,162.92,5,11.0,0,0,0,0,0,0,0,0,0
7628,7628,8bdcd1e4ee19ef24c545d2ca352f7622,,27705,0,2639,2013-07-24,2016-07-24,2013-07-24,2015-06-16,2015-07-27,380.68,380.68,4418.53,255.84,2843.4,2639,0.0,171.79,0.114603,0.098261,40.606701,0,255.84,13.32,13.32,1,272.99,3,17.320999999999998,0,0,0,0,0,0,0,0,0
7629,7629,33cd3a6fce274870f2f550b72d541a3a,,6274,0,0,2009-12-29,2016-12-29,,2015-11-01,2015-12-30,,,,,938.16,0,0.0,18.37,0.144038,0.0,45.30837756,0,0.0,15.78,15.78,1,77.74,6,13.856,0,0,0,0,0,0,0,0,0
7630,7630,077924655543cd8a3f2dcedabc66bbe0,,13970,0,0,2011-07-04,2016-06-04,,2014-06-04,2015-06-23,,,,,2025.8,0,0.0,15.85,0.142065,0.0,44.31137796,0,0.0,24.52,24.52,1,166.22,5,13.2,0,0,0,0,0,0,0,0,0
7631,7631,6500c660861caea9cdb9eace5b6a57bd,,3800,0,903,2011-07-19,2016-07-19,,2015-05-23,2015-07-20,,,,,562.15,903,0.0,17.24,0.142822,0.0,44.31137796,0,130.66,14.64,14.64,1,49.66,5,10.392,0,0,0,0,0,0,0,0,0
7632,7632,ebed5f55a84cc5cae43c49718d81b600,,904954,906652,95109,2010-01-04,2017-01-04,2010-01-04,2010-01-04,2016-01-05,225.38,225.38,2233.28,0.0,0.0,0,0.0,144.58,0.1169019999999999,0.1000149999999999,40.606701,1,0.0,82.44,82.44,2,0.0,6,33.0,1,0,0,0,0,0,0,0,0
7633,7633,abcc791b85f05c2c67526a36b3082902,,160372,84537,0,2013-03-20,2016-03-20,,2013-12-10,2015-03-23,,,,,12471.63,0,0.0,118.7,0.114008,0.097123,40.606701,1,0.0,-0.51,-0.51,2,954.62,3,25.0,0,0,0,0,0,0,0,0,0
7634,7634,f2534efaffbecf8f51709c940c92374b,,59838,0,5429,2012-07-12,2016-07-12,2012-07-12,2013-11-05,2015-07-14,300.56,300.56,3193.49,180.72,1985.73,1832,0.0,145.64,0.115174,0.098837,40.606701,0,180.72,12.72,12.72,1,212.35,4,16.5,0,0,0,0,0,0,0,0,0
7635,7635,263ca85685e37db5f04ba1aa45501b88,,7807,0,576,2012-04-30,2016-04-29,,2012-04-30,2015-04-30,,,,,756.22,576,0.0,131.76,0.115174,0.098837,40.606701,0,54.32,30.58,30.58,1,81.7,4,15.001,0,0,0,0,0,0,0,0,0
7636,7636,b64fd0093c304ffdd23fcdaff544ae59,,1850,848,0,2013-04-18,2016-04-18,2013-04-18,2013-04-18,2015-04-19,0.0,0.0,531.82,0.0,205.88,0,0.0,9.7,0.165794,0.087899,44.31137796,0,0.0,33.12,33.12,1,23.6,3,13.2,0,0,0,0,0,0,0,0,0
7637,7637,e75f5421506edcf7150dbf813a9c4771,,6867,15947,0,2009-12-04,2016-12-04,,2014-10-17,2015-12-07,,,,,1021.15,0,0.0,19.45,0.146343,0.0,45.31137756,1,0.0,11.82,11.82,2,99.82,6,10.35,0,0,0,0,0,0,0,0,0
7638,7638,dd041f293f5e42caddfa92ee54a921e8,,20612,0,5881,2012-03-22,2016-06-04,2012-03-22,2015-06-04,2015-01-05,890.2,890.2,3158.88,770.45,2513.01,5881,30.0,16.37,0.2292719999999999,0.116714,45.80687796,0,770.45,34.08,34.08,1,160.94,4,13.856,0,0,0,0,0,0,0,0,0
7639,7639,48c8d2fb93a9f714b3db50d57bc07069,,23593,0,0,2013-03-05,2016-03-05,,2013-03-05,2015-03-06,,,,,2713.55,0,0.0,17.3,0.1640579999999999,0.086163,44.31137796,0,0.0,21.34,21.34,1,208.96,3,10.392,0,0,0,0,0,0,0,0,0
7640,7640,687b571a2fb3a60fd6e30d0638a76279,,2796,0,0,2010-03-04,2016-03-04,,2010-03-04,2015-03-09,,,,,423.26,0,0.0,16.71,0.146694,0.0,44.31137796,0,0.0,30.22,30.22,1,44.09,6,13.2,0,0,0,0,0,0,0,0,0
7641,7641,d5a6603e54c843886919717563ae1080,,7989,0,667,2012-03-21,2016-03-21,,2012-03-21,2015-03-23,,,,,827.66,667,0.0,129.6,0.120372,0.103487,40.606701,0,67.65,35.76,35.76,1,105.33,4,15.78,0,0,0,0,0,0,0,0,0
7642,7642,6396a8905bf701ebb72dff7ef8e8bea7,,8601,0,922,2010-02-16,2016-02-16,,2010-02-16,2015-02-18,,,,,1297.34,922,0.0,18.42,0.146694,0.0,44.31137796,0,136.1,34.68,34.68,1,141.27,6,13.856,0,0,0,0,0,0,0,0,0
7643,7643,388437f441c2e78bbe90aa6a6ba30768,,14204,0,186,2010-02-02,2016-02-02,,2010-02-02,2015-02-03,,,,,1630.28,0,0.0,16.47,0.144149,0.0,44.31137796,0,0.0,29.76,29.76,1,155.38,6,13.2,0,0,0,0,0,0,0,0,0
7644,7644,a3abd9ef3843f5291891239fe40b9453,,3178,0,0,2012-03-01,2016-03-01,2012-03-01,2012-03-01,2015-03-06,0.0,0.0,879.56,0.0,480.02,0,0.0,16.4,0.146694,0.0,44.31137796,0,0.0,23.76,23.76,1,48.7,4,10.392,0,0,0,0,0,0,0,0,0
7645,7645,60d6c98be040dc064a71e5fe32673189,,5731448,0,771203,2011-07-19,2016-07-19,2011-07-19,2011-07-19,2015-07-20,0.0,0.0,5082.65,0.0,4573.87,0,0.0,34.63,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,16.66,16.66,1,384.1,5,13.2,1,0,0,0,0,0,0,0,0
7646,7646,ef2dccdd3f0c4dfd1c0d71434cc9892e,,12698,0,0,2012-10-19,2016-10-19,,2015-01-21,2015-10-20,,,,,1911.77,0,24.0,14.46,0.145789,0.0,44.31137796,0,0.0,9.2,9.2,2,-295.84,3,13.856,0,0,0,0,0,0,0,0,0
7647,7647,bc3f407b522d1ad2e91d822f5115bcce,,62777,0,2348,2010-02-17,2016-02-17,,2014-06-28,2015-02-18,,,,,155.05,0,0.0,18.37,0.1458839999999999,0.0,44.31137796,0,0.0,32.88,32.88,1,14.55,6,13.15,0,1,0,0,0,0,0,0,0
7648,7648,ac527ba7106e9d5d08511f46848e8ebb,,0,0,0,2009-12-11,2016-12-11,,2009-12-11,2015-12-14,,,,,1581.12,0,0.0,0.0,0.165018,0.086386,44.31137796,0,114.1,2.78,2.78,1,120.21,6,10.35,0,0,0,0,0,0,0,0,0
7649,7649,95d90deb0b4c87ba30a23ea4f32101e8,,70576,16388,5768,2008-10-13,2016-06-12,,2014-06-12,2015-06-23,,,,,6903.73,5768,0.0,132.22,0.111125,0.094787,40.606701,1,548.24,51.88,51.88,2,-658.65,7,29.7,0,0,0,0,0,0,0,0,0
7650,7650,0d5fb5ff5c2c7e4998900d7082954e11,,3901,14224,0,2009-07-21,2016-07-21,,2009-07-21,2015-07-22,,,,,514.06,0,0.0,15.13,0.165793,0.0885389999999999,44.31137796,1,0.0,19.48,19.48,3,41.44,7,13.856,0,0,0,0,0,0,0,0,0
7651,7651,e585401ef00a4e0a33892518d225cf76,,4564,74874,377,2009-10-06,2016-10-06,,2009-10-06,2015-10-11,,,,,684.21,377,0.0,16.04,0.146348,0.0,45.80687796,1,55.65,18.12,18.12,2,67.15,6,10.392,0,0,0,0,0,0,0,0,0
7652,7652,a85cdf4410c9e2a12e066be54efaa279,,11067,0,2803,2009-07-03,2016-07-03,,2009-07-03,2015-07-04,,,,,1235.1,2803,0.0,16.34,0.1640569999999999,0.0868029999999999,44.31137796,0,296.09,17.45,17.45,1,93.18,7,13.856,0,0,0,0,0,0,0,0,0
7653,7653,0de699a57491da084969871363c71ec2,,64259,0,4405,2009-12-18,2016-12-18,,2009-12-18,2015-12-20,,,,,271.69,198,0.0,132.47,0.1152369999999999,0.100123,41.27136420000001,0,19.39,30.86,30.86,1,32.09,6,16.5,0,0,0,0,0,0,0,0,0
7654,7654,55ebdfdb64adaa2becff36ec016384ee,,3459,0,0,2012-08-08,2016-09-01,2012-08-08,2015-07-11,2015-09-02,0.0,0.0,1039.09,0.0,507.99,0,0.0,15.95,0.141434,0.0,44.31137796,0,0.0,12.82,12.82,1,41.17,3,13.2,0,0,0,0,0,1,0,0,0
7655,7655,86d3d4928347b1fdf26632002c212237,,8794,0,1713,2009-12-04,2016-12-04,,2015-10-30,2015-12-06,,,,,187.3,226,0.0,16.97,0.143459,0.0,46.30537836,0,32.7,20.54,20.54,1,15.09,6,10.392,0,0,0,0,0,0,0,0,0
7656,7656,d84691d96d6940ca7589b8c9a8218d51,,18807,0,1431,2011-09-07,2016-09-07,,2015-08-27,2015-09-08,,,,,1981.4,1431,0.0,128.88,0.1157609999999999,0.099419,40.606701,0,145.02,9.94,9.94,1,223.45,4,20.78,0,0,0,0,0,0,0,0,0
7657,7657,b235f56f7daab98a24714743e5736a27,,8335,0,0,2010-06-09,2016-06-09,,2010-06-09,2015-06-12,,,,,949.72,0,0.0,15.91,0.16695,0.089695,44.31137796,0,0.0,16.92,16.92,1,100.94,6,10.392,0,0,0,0,0,0,0,0,0
7658,7658,e66e6ec44ad1a84099452317d4b38807,,1628165,0,201234,2012-02-01,2016-01-31,,2012-02-01,2015-02-01,,,,,4381.5,5280,0.0,16.43,0.161743,0.083849,44.31137796,1,561.8,29.76,29.76,2,391.73,4,13.2,1,0,0,0,0,0,0,0,0
7659,7659,e01bb0ccfe2c1e2f177cfb8dad6ddd71,,71047,0,0,2011-02-12,2016-02-12,2011-02-12,2015-12-15,2015-02-13,0.0,0.0,1560.11,0.0,1055.25,0,0.0,16.59,0.144963,0.0,44.31137796,0,0.0,33.12,33.12,1,108.77,5,13.2,0,0,0,0,0,0,0,0,0
7660,7660,8ea690b3379d88efda6d9e7c23acc8b7,,2055,0,0,2012-02-04,2017-01-20,2012-02-04,2016-01-20,2015-02-05,0.0,0.0,866.59,0.0,310.32,0,0.0,16.83,0.137615,0.0,46.70417796,0,0.0,34.68,34.68,1,28.15,4,13.856,0,0,0,0,0,0,0,0,0
7661,7661,6afd5326a0b21f64c68a4704a12a31e8,,11086,0,2475,2010-03-10,2016-03-09,,2010-03-10,2015-03-10,,,,,1062.13,2475,0.0,16.33,0.1620329999999999,0.084138,44.31137796,0,231.75,21.23,21.23,1,123.18,6,10.35,0,0,0,0,0,0,0,0,0
7662,7662,2756dc981c3ac053835c7eab3f83634a,,5325,0,0,2011-07-26,2016-07-26,2010-10-23,2014-06-18,2015-07-29,0.0,0.0,1304.96,0.0,800.16,0,0.0,19.39,0.1457109999999999,0.0,44.31137796,0,0.0,18.62,18.62,2,81.77,5,13.2,0,0,0,0,0,0,0,0,0
7663,7663,5a371047816f76b98314c0a233e5eeb4,,9265,311,0,2009-02-20,2016-02-20,,2009-02-20,2015-02-23,,,,,1374.0,0,0.0,16.14,0.143801,0.0,44.31137796,1,0.0,26.04,26.04,3,136.54,7,10.392,0,0,0,0,0,0,0,0,0
7664,7664,a2b56155b068764870f5beea31fa43d3,,5506,8298,920,2011-09-15,2016-09-15,2011-09-15,2015-07-12,2015-09-16,181.69,181.69,943.68,61.24,324.85,427,0.0,16.19,0.141666,0.0,44.31137796,1,61.24,12.82,12.82,4,25.94,4,13.2,0,0,0,0,0,0,0,0,0
7665,7665,c4ee4fc5da68b0131687b83d0e57cc9f,,137112,0,4683,2008-07-01,2016-12-31,,2008-07-01,2016-01-01,,,,,0.0,0,0.0,311.05,0.092453,0.086393,59.17346796,0,0.0,0.24,0.24,1,0.0,8,100.0,0,0,0,0,0,0,0,0,0
7666,7666,c8da142d29c8dc051d7eb3a6b9c3323c,,66861,0,6654,2005-04-11,2016-04-11,,2005-04-11,2015-04-12,,,,,6295.43,6654,0.0,131.89,0.113323,0.096984,40.606701,0,622.19,20.92,20.92,1,576.91,11,26.4,0,0,0,0,0,0,1,0,0
7667,7667,f397eb118192a606ebafc5efc9c94168,,33681,0,1428,2004-08-24,2016-08-24,,2004-08-24,2015-08-25,,,,,3498.64,1428,0.0,132.16,0.115174,0.098837,40.606701,0,142.73,22.68,22.68,1,384.85,11,36.19,0,0,0,0,0,0,0,0,0
7668,7668,1dcd3bb9e3f9c255daea21188ed10aa6,,45,0,4,2013-03-21,2016-03-21,2013-03-21,2013-03-21,2015-03-23,164.16,164.16,848.81,1.1,11.04,4,0.0,25.85,0.273963,0.0,59.26637796,0,1.1,214.35,214.35,1,6.46,3,14.3,0,0,0,0,0,0,0,0,0
7669,7669,7912a4c7c80686e1f67bc2fab0636d81,,28712,0,1508,2011-02-04,2016-03-07,2011-02-04,2015-03-09,2015-03-09,375.89,375.89,5181.66,143.17,2927.56,1508,0.0,145.41,0.1134369999999999,0.096547,40.606701,0,143.17,44.64,44.64,1,319.44,5,33.0,0,0,0,0,0,0,0,0,0
7670,7670,3e8d7cab275fb594ec262318c98cfe71,,29377,0,1331,2011-07-26,2016-07-26,,2011-07-26,2015-07-27,,,,,222.17,0,0.0,16.08,0.144902,0.0,44.31137796,0,0.0,19.48,19.48,1,20.55,5,13.856,0,0,0,0,0,1,0,0,0
7671,7671,00e9beca750dfb5a7d603b3253d2cce2,,3378,0,0,2011-01-27,2017-01-27,,2015-11-17,2016-01-28,,,,,505.08,0,0.0,17.54,0.142995,0.0,44.31137796,0,0.0,26.04,26.04,1,48.91,5,10.392,0,0,0,0,0,0,0,0,0
7672,7672,5cf43997e9624a3266eebe480e168709,,31233,21525,0,2013-03-12,2016-12-05,,2013-12-05,2015-12-06,,,,,4673.2,0,0.0,15.98,0.166699,0.101437,44.31137796,1,0.0,3.7,3.7,3,320.77,3,13.856,0,0,0,0,0,0,0,0,0
7673,7673,2e87f4c2894ae0c889b739b43c839c4c,,4932,0,880,2009-05-06,2016-05-06,,2009-05-06,2015-05-11,,,,,735.5,880,0.0,16.25,0.144902,0.0,44.31137796,0,129.01,24.42,24.42,1,72.24,7,13.2,0,0,0,0,0,0,0,0,0
7674,7674,4346a460d4415a9c639c58e13b398546,,22637,0,0,2012-02-20,2016-02-20,,2015-12-16,2015-02-23,,,,,2171.42,0,0.0,16.27,0.162327,0.084428,44.31137796,0,0.0,29.64,29.64,1,216.28,4,13.164,0,0,0,0,0,0,0,0,0
7675,7675,700567b6738447ac8a24326fee44843d,,21065,0,0,2010-12-30,2016-09-05,,2013-09-05,2015-09-06,,,,,1887.76,0,,131.01,,,,0,0.0,11.25,11.25,1,258.61,5,18.03,0,0,0,0,0,0,0,0,0
7676,7676,c77b507ace41b63056295211cfbf3191,,22281,0,0,2012-07-19,2016-07-19,2012-07-19,2013-10-31,2015-07-20,0.0,0.0,1428.88,0.0,1040.0,0,0.0,16.33,0.1457109999999999,0.0,44.31137796,0,0.0,14.64,14.64,1,105.09,4,10.392,0,0,0,0,0,0,0,0,0
7677,7677,36068dfe7928e31fe4313cef6110f3bf,,51601,0,0,2012-02-04,2016-02-04,2012-02-04,2012-02-04,2015-02-09,0.0,0.0,2364.33,0.0,1797.43,0,0.0,37.57,0.1620329999999999,0.084138,44.31137796,0,0.0,32.64,32.64,1,225.92,4,14.5,1,0,0,0,0,0,0,0,0
7678,7678,d85990ce6aa709ff7517a7f16ce260a2,,20055,0,1684,2008-03-07,2016-03-07,2008-03-07,2015-03-09,2015-03-09,279.87,279.87,3257.42,165.29,1996.08,1684,0.0,144.8,0.115172,0.098283,40.606701,0,165.29,23.4,23.4,1,226.21,8,17.32,0,1,0,0,0,0,0,0,0
7679,7679,0f26ec5c55b16341d7f9d7ac4ce9c2d2,,9142,0,77,2012-07-13,2016-08-01,2012-07-13,2014-08-01,2015-08-03,0.0,0.0,1566.2,0.0,1082.09,0,0.0,1.08,0.144902,0.0,44.31137796,0,0.0,33.12,33.12,1,104.62,4,13.2,0,0,0,0,0,0,0,0,0
7680,7680,6e5583f17be17cbcabde370fca27bd48,,63325,0,4114,2011-07-09,2016-07-09,,2011-07-09,2015-07-12,,,,,6383.97,4114,0.0,128.54,0.114481,0.098142,40.606701,0,407.24,16.61,16.61,1,673.29,5,34.641,0,0,0,0,1,0,0,0,0
7681,7681,3980e9fdae8f5abe50a4ad10ad6e6ea0,,4182,0,0,2010-06-30,2016-06-30,,2010-06-30,2015-07-04,,,,,514.25,0,0.0,16.29,0.1457109999999999,0.0,44.31137796,0,0.0,16.84,16.84,1,50.3,6,10.35,0,0,0,0,0,0,0,0,0
7682,7682,a83153c158b3e396f970da581a3e5e93,,12235,0,970,2012-02-03,2016-02-05,,2012-02-03,2015-02-09,,,,,1249.89,970,0.0,131.02,0.1169,0.1000149999999999,40.606701,0,94.25,82.92,82.92,1,137.2,4,41.5,0,0,0,0,0,0,0,0,0
7683,7683,d6662c61b3d643cd67e4c63443879025,,20775,0,0,2011-12-09,2016-12-09,,2015-11-01,2015-12-10,,,,,852.13,0,0.0,19.25,0.14346,0.0,45.80687796,0,0.0,20.52,20.52,1,69.14,4,13.2,0,0,0,0,0,1,0,0,0
7684,7684,6a0462582e9f84445665f98f96502777,,89316,0,9470,2011-06-07,2016-06-07,,2014-06-26,2015-06-09,,,,,9493.9,9470,0.0,129.61,0.110955,0.095842,40.606701,0,967.86,20.2,20.2,1,861.44,5,34.641,0,0,0,0,0,0,0,0,0
7685,7685,af191ac1564c74922e11d929aa1cd7df,,8525,0,0,2011-04-08,2016-04-08,,2015-03-09,2015-04-12,,,,,813.48,0,0.0,10.11,0.162325,0.084427,44.31137796,0,0.0,21.38,21.38,1,83.18,5,10.35,0,0,0,0,0,0,0,0,0
7686,7686,e22270c4e174aa2aecdda0d0a3b3faed,,6842,0,0,2013-06-20,2016-06-20,,2015-04-29,2015-06-23,,,,,1024.17,0,0.0,19.34,0.145137,0.0,44.31137796,0,0.0,21.52,21.52,1,100.07,3,13.2,0,0,0,0,0,0,0,0,0
7687,7687,9426c83a67b528edd6253f74bd09fc6c,,12018,0,0,2011-11-11,2016-11-11,2011-11-11,2015-09-20,2015-11-12,0.0,0.0,1823.93,0.0,1303.43,0,0.0,16.36,0.142881,0.0,45.30837756,0,0.0,17.67,17.67,2,105.19,4,13.856,0,0,0,0,0,0,0,0,0
7688,7688,d7f6bda54c0051b02b7d8f7fe3a2691b,,5322441,921247,760727,2012-11-15,2016-11-15,,2014-07-09,2015-11-18,,,,,2244.75,765,0.0,132.17,0.109966,0.0936289999999999,40.606701,1,67.65,-3.24,-3.24,32,163.42,3,17.320999999999998,0,0,0,0,0,0,0,0,0
7689,7689,d7ab74ac30211c93613ab6dd17824675,,7640,118383,0,2010-05-19,2016-05-19,2010-05-19,2010-05-19,2015-05-20,0.0,0.0,1621.49,0.0,1092.42,0,0.0,13.69,0.144902,0.0,44.31137796,1,0.0,25.56,25.56,2,124.98,6,13.856,0,0,0,0,0,0,0,0,0
7690,7690,0c16c4aaa002721e095d056ce1f7874d,,50633,0,120,2010-05-26,2016-05-26,,2010-05-26,2015-06-01,,,,,3224.43,0,0.0,17.4,0.143166,0.0,44.31137796,0,0.0,17.22,17.22,1,295.32,6,10.392,0,0,0,0,0,0,0,0,0
7691,7691,a778c8b8caff70c9e6eb7cbb978d345f,,4756,0,592,2011-03-08,2016-03-08,,2011-03-08,2015-03-09,,,,,713.77,592,0.0,16.26,0.1458839999999999,0.0,44.31137796,0,87.48,31.64,31.64,1,68.19,5,13.856,0,0,0,0,0,0,0,0,0
7692,7692,8fcfcf0867c6da01454f58e05598272c,,15079,13153,1026,2010-08-24,2016-08-24,,2015-08-14,2015-08-25,,,,,1495.49,1026,0.0,131.37,0.115174,0.098837,40.606701,1,98.48,9.36,9.36,3,174.48,5,15.01,0,0,0,0,0,0,0,0,0
7693,7693,f147ff26e575dd5344e3e7a702d7bd58,,10408,0,149,2010-07-27,2016-07-27,,2010-07-27,2015-07-28,,,,,754.55,149,0.0,18.32,0.144902,0.0,44.31137796,0,21.78,21.11,21.11,1,83.71,6,15.0,0,0,0,0,0,0,0,0,0
7694,7694,6e4abae5589dabbbf0f875fa5d40f879,,0,0,0,2008-11-26,2016-12-31,,2008-11-26,2016-01-01,,,,,0.0,0,0.0,362.59,0.092453,0.086393,59.17346796,0,0.0,0.12,0.12,1,0.0,7,80.0,0,0,0,0,0,0,0,0,0
7695,7695,2673115a4c1c6284c8c222408e41ada4,,9472,0,0,2009-08-11,2016-08-11,,2015-06-21,2015-08-13,,,,,878.22,0,0.0,16.16,0.160012,0.082754,44.31137796,0,0.0,16.44,16.44,1,75.17,6,13.856,0,0,0,0,0,0,0,0,0
7696,7696,9ca695379d7a00e4dee72c6eedcbc17d,,1509,0,120,2010-08-06,2016-08-06,,2010-08-06,2015-08-07,,,,,224.49,120,0.0,15.83,0.144902,0.0,44.31137796,0,17.61,16.08,16.08,1,19.22,5,13.5,0,0,0,0,0,0,0,0,0
7697,7697,289e2e0c5e2eec57eb95ee237600a00c,,5086,0,0,2011-09-14,2016-09-14,2011-09-14,2015-07-12,2015-09-15,0.0,0.0,1343.92,0.0,751.95,0,0.0,19.0,0.141666,0.0,44.31137796,0,0.0,12.82,12.82,1,70.8,4,13.2,0,0,0,0,0,0,0,0,0
7698,7698,6e367db0df95b7f6950b7c481ab2d8a7,,3677,0,707,2011-12-22,2016-12-22,,2015-11-01,2015-12-23,,,,,383.81,707,0.0,16.28,0.163618,0.084973,45.80687796,0,65.46,20.5,20.5,1,32.57,4,13.164,0,0,0,0,0,0,0,0,0
7699,7699,5d7bf818c303476b7a9e44b1ada7d674,,59387,0,1713,2012-06-29,2016-06-29,,2012-06-29,2015-07-04,,,,,952.53,1713,0.0,143.53,0.1169099999999999,0.100572,40.606701,0,163.4,31.48,31.48,1,124.14,4,19.9,0,0,0,0,0,0,0,0,0
7700,7700,034892dc41cc0b3f91402836da4e6a3a,,5414,0,0,2012-01-31,2016-01-31,,2012-01-31,2015-02-01,,,,,809.57,0,0.0,0.4,0.144142,0.0,44.31137796,0,0.0,31.2,31.2,1,153.1,4,13.856,0,0,0,0,0,0,0,0,0
7701,7701,4ab70fbecd17fbc5108bfd5952695ec0,,17189,1249,0,2010-07-26,2016-07-26,,2010-07-26,2015-07-27,,,,,1935.15,0,0.0,18.12,0.143166,0.0,44.31137796,1,0.0,13.1,13.1,2,162.29,6,10.392,0,0,0,0,0,0,0,0,0
7702,7702,9558ae8c8d2ea5daa0912347dba6db3a,,125175,0,13775,2008-08-01,2016-07-31,2008-08-01,2008-08-01,2015-08-01,1780.36,1780.36,19232.34,1121.48,11004.17,13775,0.0,348.02,0.095558,0.087283,58.99595196,0,1121.48,-12.81,-12.81,1,687.03,7,100.0,0,0,0,0,0,0,0,0,0
7703,7703,66757652fb2b8e9e82dcc72bb7ce811e,,27091,0,0,2009-10-28,2016-10-28,,2009-10-28,2015-10-29,,,,,2767.47,0,0.0,36.38,0.165022,0.08638,44.31137796,0,0.0,9.2,9.2,1,180.54,6,13.856,0,0,0,0,0,0,0,0,0
7704,7704,1713219d66147aa7df5ffd1721075b7d,,4070,0,0,2010-10-21,2016-10-21,2010-10-21,2015-08-26,2015-10-22,0.0,0.0,1120.63,0.0,606.37,0,0.0,13.33,0.142881,0.0,45.80687796,0,0.0,24.2,24.2,1,60.2,5,13.85,0,0,0,0,0,0,0,0,0
7705,7705,fd880cc048f787db2185c7f291017da1,,18563,0,2003,2007-02-14,2016-02-14,,2007-02-14,2015-02-16,,,,,1925.03,2003,0.0,141.99,0.1169,0.1000149999999999,40.606701,0,196.34,30.96,30.96,1,198.28,9,20.7,0,0,0,0,0,0,0,0,0
7706,7706,b73c2a7203619e94a9ccf6a1a0523b83,,23688,0,2081,2010-01-13,2016-03-06,,2010-01-13,2015-03-09,,,,,959.25,964,0.0,132.17,0.1169,0.1000149999999999,40.606701,0,98.47,39.14,39.14,1,105.24,6,17.25,0,0,0,0,0,0,0,0,0
